hex,count_good_aircraft,count_bad_aircraft
8401219ffffffff,1,0
8401247ffffffff,1,0
840124bffffffff,2,0
840125bffffffff,2,0
840125dffffffff,1,0
84012c1ffffffff,1,0
84012c3ffffffff,1,0
84012c9ffffffff,4,0
84012cbffffffff,3,0
8401301ffffffff,2,1
8401309ffffffff,1,1
8401343ffffffff,1,0
8401351ffffffff,7,0
8401355ffffffff,4,0
8401359ffffffff,5,0
840135bffffffff,2,0
840135dffffffff,9,0
8404161ffffffff,2,0
8404165ffffffff,3,0
8404167ffffffff,1,0
8404169ffffffff,1,0
840416bffffffff,1,0
840416dffffffff,3,0
8404821ffffffff,1,0
840482dffffffff,1,0
8404861ffffffff,1,0
8404865ffffffff,1,0
8404867ffffffff,1,0
8404869ffffffff,1,0
840486dffffffff,1,0
8404919ffffffff,1,0
8404949ffffffff,2,0
8404953ffffffff,1,0
840495bffffffff,1,0
8404a09ffffffff,2,0
8404a0dffffffff,2,0
8404a19ffffffff,4,0
8404a1bffffffff,2,0
8404a41ffffffff,5,0
8404a43ffffffff,7,0
8404a47ffffffff,1,0
8404a49ffffffff,1,0
8404a4bffffffff,1,0
8404a4dffffffff,5,0
8404a55ffffffff,7,0
8404a57ffffffff,5,0
8404a59ffffffff,2,0
8404a5dffffffff,2,0
8404a63ffffffff,2,0
8404a65ffffffff,2,0
8404a67ffffffff,2,0
8404b09ffffffff,2,0
8404b0dffffffff,2,0
8404b11ffffffff,2,0
8404b13ffffffff,1,0
8404b17ffffffff,2,0
8404b19ffffffff,2,0
8404b21ffffffff,2,0
8404b23ffffffff,2,0
8404b29ffffffff,2,0
8404b51ffffffff,2,0
8404b53ffffffff,2,0
8404b55ffffffff,2,0
8404b59ffffffff,2,0
8404b5bffffffff,4,0
8404b61ffffffff,2,0
8404b63ffffffff,4,0
8404b67ffffffff,2,0
8404b69ffffffff,2,0
8405837ffffffff,1,0
8405881ffffffff,1,0
8405883ffffffff,1,0
8405897ffffffff,1,0
84058a3ffffffff,1,0
84058a5ffffffff,2,0
84058a7ffffffff,2,0
84058b1ffffffff,1,0
84058bbffffffff,2,0
84058bdffffffff,1,0
8405935ffffffff,2,0
