hex,count_good_aircraft,count_bad_aircraft
8401041ffffffff,1,0
8401043ffffffff,3,0
8401047ffffffff,3,0
840104bffffffff,1,0
8401059ffffffff,2,0
840105dffffffff,2,0
8401069ffffffff,2,1
840106bffffffff,3,1
8401201ffffffff,5,0
8401203ffffffff,1,0
8401205ffffffff,1,0
8401207ffffffff,5,0
840120dffffffff,1,0
8401221ffffffff,1,0
8401227ffffffff,1,0
8401229ffffffff,1,0
840122bffffffff,2,0
8401231ffffffff,3,0
8401233ffffffff,3,0
8401237ffffffff,1,0
8401239ffffffff,2,0
840123dffffffff,1,0
840125dffffffff,1,0
8401261ffffffff,3,0
8401263ffffffff,2,0
8401265ffffffff,1,0
8401267ffffffff,5,3
840126bffffffff,2,0
840126dffffffff,1,0
84012c1ffffffff,1,0
84012cbffffffff,1,0
8401351ffffffff,3,1
8401353ffffffff,0,1
8401355ffffffff,1,0
8401359ffffffff,2,1
840135bffffffff,1,1
840135dffffffff,4,1
8404841ffffffff,1,0
8404845ffffffff,1,0
8404849ffffffff,1,0
840484bffffffff,1,0
840484dffffffff,1,0
8404861ffffffff,1,0
8404867ffffffff,1,0
8404869ffffffff,1,0
8404a21ffffffff,1,0
8404a23ffffffff,1,0
8404a2dffffffff,1,0
8404a31ffffffff,2,0
8404a33ffffffff,1,0
8404a35ffffffff,1,0
8404a37ffffffff,1,0
8404a3bffffffff,2,0
8404a3dffffffff,1,0
8404a41ffffffff,2,0
8404a43ffffffff,2,0
8404a49ffffffff,1,0
8404a4bffffffff,1,0
8404a4dffffffff,2,0
8404a51ffffffff,1,0
8404a55ffffffff,1,0
8404a57ffffffff,1,0
8404a5dffffffff,2,0
8404a65ffffffff,1,0
8404ae9ffffffff,2,0
8404aedffffffff,2,0
8404b11ffffffff,1,0
8404b13ffffffff,2,0
8404b17ffffffff,2,0
8404b19ffffffff,1,0
8404b31ffffffff,1,0
8404b3bffffffff,1,0
8404b3dffffffff,1,0
8404b41ffffffff,1,0
8404b43ffffffff,1,0
8404b45ffffffff,1,0
8404b51ffffffff,1,0
8404b53ffffffff,2,0
8404b59ffffffff,1,0
8404b5bffffffff,1,0
84058a7ffffffff,3,0
8405981ffffffff,1,0
8405991ffffffff,1,0
8405993ffffffff,1,0
8405995ffffffff,1,0
8405999ffffffff,2,0
840599bffffffff,1,0
840599dffffffff,2,0
84059b3ffffffff,1,0
84059bbffffffff,1,0
84059d7ffffffff,1,0
8406291ffffffff,1,0
8406293ffffffff,1,0
8406295ffffffff,1,0
840629bffffffff,2,0
84062bbffffffff,1,0
8406601ffffffff,8,0
8406605ffffffff,21,0
8406607ffffffff,4,0
8406609ffffffff,20,0
840660bffffffff,1,0
840660dffffffff,16,0
8406615ffffffff,1,0
840661dffffffff,1,0
8406621ffffffff,29,0
8406625ffffffff,13,0
8406627ffffffff,24,0
8406629ffffffff,19,0
840662bffffffff,20,0
840662dffffffff,24,0
840663dffffffff,2,0
8406641ffffffff,12,0
8406643ffffffff,13,0
8406645ffffffff,14,0
8406647ffffffff,7,0
8406649ffffffff,9,0
840664bffffffff,10,0
840664dffffffff,18,0
8406661ffffffff,37,0
8406663ffffffff,14,0
8406665ffffffff,18,0
8406667ffffffff,30,0
8406669ffffffff,33,0
840666bffffffff,24,0
840666dffffffff,29,0
8406703ffffffff,17,0
8406709ffffffff,2,0
840670bffffffff,2,0
8406711ffffffff,1,0
8406715ffffffff,10,0
8406719ffffffff,2,0
840671bffffffff,1,0
840671dffffffff,30,0
8406739ffffffff,1,0
840673bffffffff,1,0
8406741ffffffff,1,0
8406743ffffffff,8,0
8406749ffffffff,2,0
840674bffffffff,5,0
8406751ffffffff,26,0
8406753ffffffff,10,0
8406755ffffffff,4,0
8406757ffffffff,32,0
8406759ffffffff,24,0
840675bffffffff,17,0
840675dffffffff,12,0
8407401ffffffff,1,0
8407405ffffffff,1,0
8407409ffffffff,1,0
840740dffffffff,1,0
8407411ffffffff,6,0
8407413ffffffff,2,0
8407415ffffffff,6,0
8407417ffffffff,7,0
8407419ffffffff,5,0
840741bffffffff,6,0
840741dffffffff,6,0
8407423ffffffff,2,0
8407427ffffffff,1,0
840742bffffffff,1,0
8407431ffffffff,10,0
8407433ffffffff,44,0
8407435ffffffff,2,0
8407437ffffffff,20,0
8407439ffffffff,1,0
840743bffffffff,11,0
8407451ffffffff,6,0
8407453ffffffff,3,0
8407457ffffffff,8,0
8407459ffffffff,1,0
840745bffffffff,3,0
8407489ffffffff,2,0
840748bffffffff,1,0
840748dffffffff,3,0
84074a1ffffffff,13,0
84074a3ffffffff,1,0
84074a5ffffffff,9,0
84074a7ffffffff,18,0
84074a9ffffffff,11,0
84074abffffffff,9,0
84074adffffffff,10,0
84074b9ffffffff,3,0
84074bbffffffff,1,0
84074c3ffffffff,1,0
84074c5ffffffff,1,0
84074c7ffffffff,2,0
84074d5ffffffff,3,0
84074ddffffffff,1,0
84074e1ffffffff,15,0
84074e3ffffffff,11,0
84074e5ffffffff,42,0
84074e7ffffffff,19,0
84074e9ffffffff,1,0
84074ebffffffff,4,0
84074edffffffff,21,0
8407581ffffffff,4,0
8407583ffffffff,27,0
8407585ffffffff,1,0
8407587ffffffff,11,0
8407589ffffffff,3,0
840758bffffffff,24,0
840758dffffffff,3,0
8407591ffffffff,30,0
8407593ffffffff,32,0
8407595ffffffff,28,0
8407597ffffffff,31,0
8407599ffffffff,24,0
840759bffffffff,10,0
840759dffffffff,35,0
84075a1ffffffff,2,0
84075a3ffffffff,5,0
84075a5ffffffff,2,0
84075a7ffffffff,1,0
84075a9ffffffff,2,0
84075abffffffff,4,0
84075adffffffff,1,0
84075b1ffffffff,16,0
84075b3ffffffff,24,0
84075b5ffffffff,10,0
84075b7ffffffff,15,0
84075b9ffffffff,18,0
84075bbffffffff,18,0
84075bdffffffff,14,0
84075c3ffffffff,5,0
84075c5ffffffff,2,0
84075c9ffffffff,1,0
84075cbffffffff,2,0
84075cdffffffff,2,0
84075d1ffffffff,91,0
84075d3ffffffff,21,0
84075d5ffffffff,18,0
84075d7ffffffff,58,0
84075d9ffffffff,88,0
84075dbffffffff,33,0
84075ddffffffff,36,0
84075e3ffffffff,2,0
84075e7ffffffff,1,0
84075ebffffffff,2,0
840764dffffffff,1,0
84076a1ffffffff,2,0
84076a5ffffffff,6,0
84076a9ffffffff,4,0
84076adffffffff,6,0
84076e3ffffffff,1,0
84076e7ffffffff,3,0
